,GaiaEDR3,RAdeg,e_RAdeg,DEdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,RFG,BPmag,RFBP,RPmag,RFRP,E(BP/RP),RUWE,IPDfmp,RV,e_RV,r_RV,f_RV,GCNSprob,WDprob,Dist1,Dist16,Dist50,Dist84,xcoord50,xcoord16,xcoord84,ycoord50,ycoord16,ycoord84,zcoord50,zcoord16,zcoord84,Uvel50,Uvel16,Uvel84,Vvel50,Vvel16,Vvel84,Wvel50,Wvel16,Wvel84,GUNN,r_GUNN,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,WISE,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag
773,6730853810342681472,284.68003,0.09579,-37.1077646,0.09396,31.808,0.11216,-131.234,0.10356,-98.23,0.08535,4.7647,169.34,4.9682,58.05,4.4195,53.16,1.1797,1.15,0,57.9,1.2,b'2005MNRAS.357..497B',b'F',1.0,0.04,0.03118,0.03132,0.03144,0.03155,30.00961,29.90254,30.12013,-0.23995,-0.23909,-0.24083,-9.35678,-9.32339,-9.39124,58.908,57.811,60.105,-21.224,-21.295,-21.149,-4.901,-5.259,-4.53,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18584339-3706263',4.052,0.286,3.788,0.228,3.878,0.31,b'J185843.20-370628.5',4.866,0.077,4.016,0.082,3.852,0.014,3.744,0.024
774,4506929502678142336,284.9054166,0.1289,15.0679724,0.12139,18.182,0.33193,-51.062,0.25783,-69.439,0.19745,3.7267,1360.46,4.2886,255.38,3.0432,680.2,1.2222,3.63,1,-45.9,0.3,b'2005A&A...430..165F',b'F',0.994,0.011,0.05295,0.05415,0.05515,0.05614,37.25958,36.58433,37.9322,40.36894,39.63734,41.09769,4.84532,4.75751,4.93279,-14.872,-15.293,-14.524,-48.894,-49.294,-48.518,-0.295,-0.423,-0.17,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18593736+1504059',2.267,0.286,1.911,0.204,1.786,0.218,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,2131342100048643584,285.3600708,0.06194,46.9344037,0.06352,25.783,0.0688,22.004,0.08809,-80.894,0.08665,4.9654,1210.99,5.0608,887.36,4.7972,545.6,1.1557,0.96,1,4.9,0.9,b'2006AstL...32..759G',b'F',1.0,0.073,0.03857,0.03869,0.03879,0.03889,8.21113,8.1906,8.2335,35.99231,35.90231,36.09037,11.89211,11.86238,11.92451,13.773,13.58,13.949,4.385,3.602,5.135,-7.185,-7.454,-6.937,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19012637+4656055',4.776,0.282,4.578,0.036,4.505,0.016,b' ',0.0,0.0,0.0,0.0,4.564,0.015,4.519,0.025
776,4254220979971917056,285.4200194,0.1533,-5.739281,0.17349,21.567,0.21988,-22.592,0.20837,-43.08,0.16539,3.7004,738.81,4.3124,81.86,2.9984,151.18,1.2162,2.28,0,-43.92,0.18,b'2008AJ....135..209M',b'F',1.0,0.0,0.0452,0.0459,0.04637,0.04688,40.41516,40.00912,40.86408,22.38073,22.15587,22.62932,-3.9486,-3.90893,-3.99246,-33.091,-33.266,-32.92,-30.549,-30.685,-30.416,3.897,3.849,3.946,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19014083-0544209',2.245,0.286,1.756,0.278,1.636,0.348,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,6715596505954270080,285.7789905,0.1036,-42.0953087,0.09642,18.202,0.12606,56.27,0.11199,-45.68,0.09425,4.7096,652.49,4.7061,664.24,4.7186,666.01,1.1451,0.93,0,-13.0,4.2,b'2006AstL...32..759G',b'F',1.0,0.0,0.05412,0.0546,0.05499,0.05536,51.51955,51.16157,51.86899,-4.58641,-4.55455,-4.61752,-18.65719,-18.52756,-18.78374,-18.818,-22.862,-14.536,-4.803,-5.182,-4.425,-12.271,-13.835,-10.771,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19030688-4205423',4.717,0.208,4.96,0.076,4.753,0.02,b'J190306.91-420543.6',5.357,0.05,5.055,0.033,4.723,0.015,3.792,0.025
778,4081642115877635840,286.1711291,0.16907,-21.7417558,0.11949,23.812,0.15179,77.445,0.18705,-58.46,0.14196,3.4802,689.32,4.0383,130.42,2.8198,232.85,1.2071,2.48,0,26.1,0.6,b'2006AstL...32..759G',b'F',1.0,0.007,0.04141,0.04175,0.04201,0.04227,39.66455,39.42008,39.9083,10.41617,10.35197,10.48018,-9.10137,-9.04527,-9.1573,21.758,21.173,22.323,1.364,1.201,1.523,-24.068,-24.243,-23.884,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19044099-2144294',2.094,0.282,1.641,0.256,1.573,0.322,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,4260690192802784384,286.2404046,0.10974,-4.0315407,0.13516,10.372,0.17599,22.975,0.13335,-26.581,0.11034,5.048,1333.58,5.6495,598.19,4.3145,224.59,1.2439,1.76,0,-23.305,1.0205,b'2018A&A...616A...1G',b'T',1.0,0.045,0.09285,0.09495,0.09652,0.09822,82.54536,81.203,84.00038,49.35546,48.55284,50.22545,-8.14768,-8.01518,-8.2913,-17.913,-18.821,-17.034,-17.805,-18.339,-17.251,-12.838,-13.147,-12.551,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19045767-0401530',3.432,0.294,2.774,0.24,2.666,0.278,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,4314399312979641728,286.352505,0.20826,13.8630533,0.24969,38.233,0.34925,-6.575,0.25525,-95.909,0.25342,3.0011,577.42,3.2343,40.76,2.9305,386.58,1.0343,2.52,0,-25.0,4.0,b'2006AstL...32..759G',b'F',0.996,0.049,0.02563,0.02594,0.02618,0.02642,17.87248,17.71246,18.03764,19.06821,18.89748,19.24442,1.48186,1.46859,1.49555,-8.601,-11.226,-5.955,-25.248,-27.981,-22.333,-6.093,-6.315,-5.856,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19052461+1351486',3.084,0.33,3.048,0.28,2.876,0.36,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,4254395871029677952,286.5621591,0.37712,-4.8829602,0.32732,25.641,0.42107,-19.12,0.47447,-89.427,0.35967,3.4336,325.08,3.4023,117.06,3.4495,249.87,1.1613,2.35,0,-8.8,0.9,b'2006AstL...32..759G',b'F',0.924,0.013,0.03752,0.03837,0.039,0.03967,33.53232,32.99049,34.10404,19.56264,19.24653,19.89617,-3.74729,-3.68674,-3.81118,0.276,-0.562,1.156,-18.793,-19.359,-18.244,-3.45,-3.593,-3.297,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19061494-0452571',3.522,0.304,3.477,0.272,3.564,0.29,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,6656769472772280320,286.5833849,0.0506,-52.3414298,0.04931,17.148,0.09567,32.209,0.0588,-116.646,0.04245,5.0072,1135.69,5.2966,520.08,4.5693,413.54,1.1856,1.1,0,0.3,0.7,b'2006AstL...32..759G',b'F',1.0,0.008,0.05758,0.05802,0.05834,0.05866,51.62821,51.34111,51.906,-14.27865,-14.19925,-14.35547,-23.12164,-22.99306,-23.24604,-13.955,-14.544,-13.319,-26.177,-26.4,-25.952,-15.518,-15.821,-15.203,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19061997-5220272',4.438,0.31,4.0,0.216,4.06,0.238,b' ',0.0,0.0,0.0,0.0,3.796,0.014,3.751,0.025
783,6762701233364896000,286.734747,0.28952,-27.6715414,0.27331,28.32,0.31345,-53.001,0.28885,-253.304,0.22152,2.9668,447.76,3.8062,38.34,2.4568,46.66,1.0081,3.48,0,0.0,0.0,b' ',b'F',1.0,0.04,0.03442,0.03492,0.03534,0.03573,33.62131,33.22649,33.99952,5.52544,5.46055,5.5876,-9.36507,-9.25509,-9.47042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19065640-2740133',1.271,0.268,0.585,0.298,0.458,0.332,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,6717240825593666304,287.0876507,0.31494,-40.4968191,0.26231,17.658,0.24596,47.391,0.33446,-27.246,0.25738,4.2492,974.92,4.8135,529.57,3.5482,301.11,1.2341,1.59,0,21.236,0.1897,b'2018A&A...616A...1G',b'T',0.952,0.0,0.05493,0.05594,0.05667,0.05748,53.08719,52.40844,53.85068,-2.9101,-2.87289,-2.95195,-19.60785,-19.35715,-19.88985,14.747,14.545,14.942,-3.613,-3.671,-3.551,-20.888,-21.096,-20.678,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19082096-4029479',2.709,0.314,2.202,0.234,2.066,0.254,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,2292498687560557056,287.2921746,0.10595,76.5599729,0.1034,36.536,0.12989,52.39,0.13391,-119.469,0.14313,5.032,946.47,5.1971,925.24,4.7521,363.39,1.1677,1.1,0,0.0,0.0,b' ',b'F',1.0,0.028,0.02713,0.02727,0.02737,0.02746,-7.67858,-7.65173,-7.70505,23.52175,23.4395,23.60284,11.70117,11.66025,11.74151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19090990+7633380',4.338,0.222,4.264,0.144,4.313,0.018,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,6718857073327910144,287.3685665,0.263,-37.9049033,0.23758,27.088,0.3566,84.65,0.2919,-96.511,0.2061,4.0973,284.37,4.125,180.84,4.0224,335.43,1.158,2.43,0,-18.4,1.78,b'2007AN....328..889K',b'F',0.956,0.0,0.03582,0.03645,0.03693,0.03742,34.79192,34.3411,35.25186,-0.27873,-0.27511,-0.28241,-12.38469,-12.22421,-12.54841,-23.94,-25.759,-22.278,-10.736,-10.88,-10.581,-12.341,-12.97,-11.662,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19092834-3754157',4.094,0.262,3.915,0.252,4.049,0.272,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,2255173119658513408,288.1398619,0.17087,67.6619492,0.14845,33.35,0.1567,94.599,0.19663,92.374,0.19429,2.8079,562.54,3.6039,40.32,2.3575,64.67,0.9857,3.07,0,24.818,0.0008,b'2018A&A...616A...7S',b'F',1.0,0.024,0.02966,0.02983,0.02998,0.03013,-4.15361,-4.13278,-4.17415,27.2825,27.14566,27.41741,11.7108,11.65207,11.76871,-20.09,-20.162,-20.01,23.764,23.75,23.778,1.044,0.995,1.096,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19123328+6739415',1.375,0.262,0.837,0.166,0.883,0.198,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,2143019566369485440,288.4795844,0.09628,57.7047535,0.09518,19.366,0.1083,-7.294,0.12502,-73.353,0.11502,4.6552,1199.18,5.248,1458.85,3.9351,512.43,1.2371,1.47,0,-32.419,0.1608,b'2018A&A...616A...1G',b'T',1.0,0.007,0.05095,0.05138,0.05168,0.05198,1.25677,1.24945,1.26399,48.60763,48.32473,48.887,17.51389,17.41196,17.61455,16.758,16.663,16.848,-29.464,-29.61,-29.309,-15.107,-15.172,-15.038,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19135511+5742181',2.886,0.314,2.392,0.252,2.145,0.25,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,6770084041623596032,288.8853036,0.29071,-25.2568167,0.23246,10.666,0.35804,33.196,0.35474,-29.246,0.24953,4.6513,332.24,5.0084,682.67,4.2094,308.91,1.1543,2.85,0,-11.435,1.4747,b'2018A&A...616A...1G',b'T',0.99,0.005,0.08724,0.09101,0.0942,0.09759,88.34241,85.34709,91.51935,19.45953,18.79974,20.15933,-26.28757,-25.39627,-27.23292,-14.552,-15.923,-13.326,-9.657,-10.044,-9.274,-14.79,-15.587,-14.019,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19153244-2515239',3.47,0.202,3.036,0.192,2.963,0.238,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2265035532800158848,288.8854305,0.24668,73.3559384,0.22984,21.673,0.30438,-129.43,0.33732,93.738,0.27148,4.0729,913.13,4.7076,466.95,3.3193,309.12,1.2469,3.4,2,-27.862,0.4423,b'2018A&A...616A...1G',b'T',0.996,0.006,0.04476,0.04556,0.04617,0.04681,-10.70996,-10.5667,-10.85732,40.72825,40.18343,41.28863,18.93712,18.68381,19.19768,-2.802,-2.986,-2.615,-40.798,-41.237,-40.349,18.167,17.742,18.58,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19153299+7321195',2.574,0.302,2.057,0.196,1.775,0.242,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,2139664063041544576,289.2761444,0.09704,53.369005,0.11298,26.485,0.10807,59.476,0.14803,123.003,0.15089,3.544,794.24,4.0929,108.25,2.9072,278.27,1.1941,2.29,0,-29.36,0.03,b'2018A&A...615A..31D',b'F',1.0,0.007,0.0374,0.03762,0.03777,0.03792,3.50641,3.49234,3.52032,35.77655,35.63298,35.91851,11.57845,11.53198,11.62439,-26.954,-27.051,-26.853,-24.899,-24.932,-24.867,-10.668,-10.696,-10.643,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19170616+5322066',2.319,0.266,1.823,0.174,1.757,0.186,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,4211336453026352512,290.1376115,0.32245,-5.4155603,0.36239,22.688,0.50459,112.516,0.39322,46.738,0.31587,4.7074,947.09,5.2026,842.9,4.0671,206.93,1.2188,3.28,0,-17.284,1.4365,b'2018A&A...616A...1G',b'T',0.812,0.092,0.04199,0.04325,0.04418,0.04518,37.25231,36.47009,38.09584,22.7349,22.25751,23.2497,-6.85996,-6.71591,-7.01529,-26.909,-28.152,-25.628,6.237,5.382,7.045,-13.803,-14.206,-13.354,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19203290-0524569',3.529,0.308,2.991,0.242,2.898,0.26,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,2254697512160997376,290.1672054,0.16887,65.7147144,0.14991,14.264,0.17169,14.587,0.24201,41.076,0.18752,4.5841,1162.38,4.5838,1134.31,4.5064,976.84,1.1776,1.97,0,-28.1,1.1,b'2006AstL...32..759G',b'F',1.0,0.01,0.06836,0.06934,0.07016,0.07097,-7.82981,-7.73792,-7.92011,64.73597,63.97621,65.48257,25.89468,25.59077,26.19332,-11.289,-11.523,-11.063,-27.493,-28.53,-26.455,-10.662,-11.085,-10.232,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19204011+6542523',4.554,0.176,4.575,0.17,4.449,0.017,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,4084474835781915392,290.4180416,0.19904,-17.8471027,0.15478,25.001,0.24488,-26.658,0.30984,21.579,0.20428,3.8883,374.59,4.0024,192.93,3.6416,215.54,1.1812,2.74,0,1.2,2.0,b'1953GCRV..C......0W',b'F',0.998,0.028,0.03911,0.0396,0.04001,0.0404,36.37727,36.01,36.73519,13.28174,13.14764,13.41242,-10.04957,-9.94811,-10.14845,1.94,0.211,3.792,2.465,1.838,3.137,5.833,5.284,6.313,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19214037-1750499',3.608,0.244,3.412,0.224,3.409,0.244,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,6643602576214115584,290.7135559,0.06716,-54.4242981,0.06262,20.603,0.09883,25.824,0.0729,-82.965,0.06078,5.0123,1398.37,5.0166,851.24,5.0059,615.59,1.1458,1.01,0,13.0,4.2,b'2006AstL...32..759G',b'F',1.0,0.018,0.04803,0.04833,0.04855,0.04878,41.63716,41.44887,41.83448,-12.80956,-12.75163,-12.87026,-21.44301,-21.34605,-21.54463,1.566,-2.032,5.003,-18.965,-19.997,-17.861,-13.943,-15.697,-12.079,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19225122-5425263',5.096,0.037,5.148,0.082,5.008,0.033,b'J192251.26-542527.5',0.0,0.0,4.909,0.055,4.725,0.015,3.261,0.019
796,6664407333374099968,290.8053237,0.26355,-44.8000178,0.22873,23.361,0.27436,93.218,0.28519,-53.775,0.21041,4.1789,793.77,4.3555,765.0,3.8382,259.91,1.1924,2.61,0,11.504,1.0016,b'2018A&A...616A...1G',b'T',0.992,0.05,0.04172,0.04235,0.04281,0.04333,38.8076,38.38496,39.27792,-4.57071,-4.52094,-4.62611,-17.49331,-17.3028,-17.70532,1.102,0.215,2.078,-5.802,-5.917,-5.689,-23.937,-24.398,-23.474,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19231312-4447591',3.183,0.188,2.935,0.196,2.931,0.22,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,6713727061309245952,290.9717503,0.27767,-40.6164709,0.25268,18.109,0.28901,31.79,0.35856,-120.087,0.30204,3.9505,312.66,3.8865,368.03,3.9985,711.43,1.1719,2.86,0,-0.7,4.1,b'2006AstL...32..759G',b'F',0.998,0.0,0.05334,0.05451,0.05539,0.05628,50.91629,50.10666,51.72914,-2.03541,-2.00304,-2.0679,-21.72435,-21.37891,-22.07117,-8.728,-12.448,-5.208,-27.459,-27.889,-26.961,-15.266,-16.732,-13.653,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19235315-4036571',4.173,0.248,4.195,0.208,4.195,0.036,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,4315804351350378496,291.2457766,0.0405,11.9472711,0.04615,67.015,0.06566,721.292,0.05356,642.968,0.059,4.9714,1952.14,5.3498,2077.84,4.4456,672.34,1.1949,0.72,0,-100.266,0.152,b'2018A&A...616A...1G',b'T',1.0,0.058,0.01489,0.01491,0.01492,0.01494,10.09988,10.08934,10.10997,10.97427,10.96281,10.98524,-0.48641,-0.4859,-0.4869,-115.628,-115.744,-115.512,-30.805,-30.932,-30.693,-20.144,-20.168,-20.121,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19245822+1156401',3.553,0.206,3.327,0.214,3.037,0.32,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,6769709554832595456,291.3189266,0.50682,-24.5088114,0.46525,9.647,0.60828,44.119,0.5462,-54.969,0.45378,4.8848,262.68,5.0778,1184.82,4.7386,209.32,1.0887,6.0,0,-43.4,1.6,b'2007AN....328..889K',b'F',0.964,0.025,0.09189,0.09924,0.10529,0.11235,97.17546,91.58595,103.68572,24.28372,22.88693,25.9106,-32.46009,-30.59299,-34.63475,-45.018,-46.534,-43.606,-28.734,-30.042,-27.538,-15.767,-17.675,-14.04,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19251648-2430309',4.675,0.284,4.627,0.076,4.459,0.036,b' ',0.0,0.0,0.0,0.0,4.445,0.015,4.386,0.027
800,4515855716012824704,291.3695921,0.02727,19.7980252,0.03915,12.75,0.06338,87.69,0.05458,-73.705,0.06334,4.8685,2668.86,5.3776,2842.75,4.2105,722.92,1.2254,0.85,0,0.955,0.1167,b'2018A&A...616A...1G',b'T',1.0,0.007,0.07745,0.07804,0.07846,0.07885,45.71086,45.46981,45.94064,63.72103,63.38501,64.04135,2.39491,2.38228,2.40695,8.351,8.273,8.435,-3.253,-3.355,-3.161,-41.659,-41.87,-41.433,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19252860+1947546',3.216,0.268,2.784,0.204,2.629,0.276,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2022881668925464320,292.1757575,0.05345,24.6644309,0.08056,11.224,0.11291,-126.197,0.07061,-106.865,0.11106,3.7411,1224.65,4.7015,471.4,2.8214,244.66,1.2815,3.31,0,-85.391,0.0011,b'2018A&A...616A...7S',b'F',1.0,0.0,0.08715,0.08818,0.08902,0.09001,45.78525,45.3535,46.29389,76.16342,75.4452,77.00952,5.28375,5.23393,5.34245,11.034,10.479,11.572,-107.849,-108.192,-107.5,20.315,20.051,20.577,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19284233+2439536',1.714,0.298,0.878,0.17,0.711,0.212,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,2136270970154631168,292.4266419,0.17316,51.7303463,0.12902,26.636,0.16886,20.804,0.19986,127.895,0.16306,3.7419,472.65,3.8411,115.7,3.5572,464.75,1.1609,3.64,1,-19.5,2.0,b'1953GCRV..C......0W',b'F',1.0,0.006,0.03698,0.03732,0.03757,0.03781,4.02832,4.00158,4.05422,35.98405,35.74519,36.21536,10.00684,9.94042,10.07117,-24.4,-24.654,-24.146,-17.828,-19.667,-15.92,0.62,0.106,1.159,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19294236+5143472',3.735,0.288,3.691,0.228,3.598,0.282,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2261614264931057664,293.0975981,0.07537,69.6534511,0.07078,173.494,0.07481,597.384,0.11535,-1738.286,0.10216,4.449,1062.07,4.8595,1485.72,3.8652,345.46,1.2176,1.68,1,26.576,0.1643,b'2018A&A...616A...1G',b'T',1.0,0.201,0.00576,0.00576,0.00576,0.00577,-1.04775,-1.04728,-1.04822,5.24517,5.24285,5.24752,2.14716,2.14621,2.14812,31.563,31.534,31.596,43.262,43.118,43.405,-18.972,-19.034,-18.917,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19322153+6939413',3.423,0.27,3.039,0.214,2.9,0.324,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,4295095221652796160,293.52326,0.09976,7.3782425,0.0968,29.409,0.14409,213.28,0.12036,-156.953,0.10691,4.0873,1097.9,4.6966,952.0,3.3574,471.77,1.2382,1.9,1,-24.756,0.2349,b'2018A&A...616A...1G',b'T',1.0,0.034,0.0336,0.03384,0.03401,0.03418,24.15708,24.03939,24.27903,23.66815,23.55284,23.78763,-3.56278,-3.54542,-3.58076,-16.633,-16.788,-16.467,-24.54,-24.694,-24.372,-39.469,-39.659,-39.27,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19340535+0722442',2.3,0.322,1.811,0.252,1.704,0.274,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2135110401277424384,294.1105138,0.08275,50.2222732,0.08977,54.27,0.08597,-5.854,0.11278,263.66,0.12723,4.3716,1119.81,4.5879,820.14,4.0319,265.5,1.1698,0.84,0,-27.257,0.1545,b'2018A&A...616A...1G',b'T',1.0,0.054,0.01836,0.0184,0.01843,0.01846,2.28297,2.27943,2.28669,17.74466,17.71715,17.77361,4.41017,4.40333,4.41737,-24.012,-24.051,-23.972,-26.132,-26.282,-25.99,3.717,3.675,3.756,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19362654+5013155',3.878,0.284,3.716,0.234,3.537,0.296,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,2078403295235690112,294.1576428,0.04974,44.6944677,0.05387,24.261,0.05728,-95.016,0.07033,-104.858,0.07044,4.9214,1323.93,5.3959,715.98,4.2959,442.86,1.2174,0.94,0,-5.77,0.1397,b'2018A&A...616A...1G',b'T',1.0,0.119,0.04099,0.04112,0.04122,0.04132,8.66798,8.64608,8.6881,39.4782,39.37844,39.56984,8.1112,8.09071,8.13003,24.559,24.494,24.624,-12.637,-12.772,-12.491,5.914,5.877,5.949,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19363801+4441418',3.654,0.26,3.155,0.254,2.999,0.332,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,6767903057227289088,294.1771468,0.13198,-24.8837245,0.10283,18.224,0.14122,69.625,0.17466,-23.325,0.13438,4.5793,759.64,4.5498,851.94,4.6316,287.13,1.1463,1.06,0,-19.0,2.0,b'1953GCRV..C......0W',b'F',1.0,0.038,0.05392,0.05446,0.05491,0.05534,49.7553,49.3424,50.14036,13.03691,12.92872,13.13781,-19.23729,-19.07764,-19.38616,-23.895,-25.732,-22.04,-5.309,-5.788,-4.832,-11.218,-11.923,-10.513,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19364242-2453009',4.508,0.218,4.732,0.023,4.654,0.017,b'J193642.47-245301.2',5.365,0.08,4.444,0.053,4.738,0.016,4.685,0.028
808,2032457178261396736,294.8441991,0.07906,30.1534809,0.09216,12.779,0.1207,1.52,0.09891,35.883,0.11161,4.4001,945.66,4.9016,1897.86,3.7769,473.23,1.2042,1.36,0,0.0,0.0,b' ',b'F',1.0,0.028,0.07652,0.07748,0.0782,0.07893,33.02908,32.72587,33.33892,70.67347,70.02468,71.33646,5.41521,5.3655,5.46601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19392261+3009119',3.106,0.226,2.582,0.202,2.499,0.284,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,4181678569973511040,295.1810795,0.11485,-16.2934956,0.0667,12.992,0.11274,68.437,0.11808,-50.621,0.09196,4.9789,1464.14,5.5433,879.07,4.2747,302.94,1.2364,0.88,0,-59.083,0.1647,b'2018A&A...616A...1G',b'T',1.0,0.018,0.07548,0.07634,0.07697,0.07767,67.11863,66.57422,67.72918,29.1411,28.90473,29.40619,-23.87772,-23.68404,-24.09492,-57.429,-57.589,-57.271,-32.34,-32.447,-32.238,-10.479,-10.741,-10.216,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19404338-1617355',3.408,0.242,2.83,0.212,2.696,0.216,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,2079990268472754048,295.209633,0.06631,45.5254734,0.06092,19.752,0.07389,84.372,0.07914,119.748,0.07594,4.9736,1077.13,5.1728,1420.26,4.6212,440.81,1.186,1.3,0,-20.057,0.5923,b'2018A&A...616A...1G',b'T',1.0,0.02,0.05019,0.05044,0.05063,0.05083,9.72183,9.68601,9.76028,48.72695,48.54744,48.91967,9.7214,9.68559,9.75985,-37.873,-38.028,-37.7,-11.607,-12.208,-11.069,-8.373,-8.492,-8.26,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'19405016+4531295',4.419,0.254,4.219,0.218,4.142,0.278,b'J194050.47+453132.2',6.534,0.06,5.04,0.054,0.0,0.0,0.0,0.0
